,Artist Name,variable,value
4257,Moneybagg Yo,Average Speechiness,0.2445950225399405
4258,Moon Taxi,Average Speechiness,0.06305480303030345
4259,Mora,Average Speechiness,0.21678500000000003
4260,Morgan Wallen,Average Speechiness,0.042677119047611026
4261,Mother Mother,Average Speechiness,0.04794598450854696
4262,Mozzy,Average Speechiness,0.3588988476454099
4263,Mr Eazi,Average Speechiness,0.18148119047619063
4264,Ms. Lauryn Hill,Average Speechiness,0.21796222249670621
4265,Mulatto,Average Speechiness,0.3441018333333335
4266,Mumford & Sons,Average Speechiness,0.04177969195483157
4267,Murda Beatz,Average Speechiness,0.2705018181818208
4268,Muse,Average Speechiness,0.06524522219447218
4269,Musiq Soulchild,Average Speechiness,0.16567628542935392
4270,Mustard,Average Speechiness,0.19621834032635568
4271,My Dad,Average Speechiness,0.19829785912698406
4272,Myiah Lynnae,Average Speechiness,0.1904518130876068
4273,Myke Towers,Average Speechiness,0.14608008333333367
4274,Mykola Dmytrovych Leontovych,Average Speechiness,0.0453078365491652
4275,MØ,Average Speechiness,0.09302784854851101
4276,N.E.R.D,Average Speechiness,0.1077836771561817
4277,NAV,Average Speechiness,0.21237790331887982
4278,NERO,Average Speechiness,0.07188270658263304
4279,NERVO,Average Speechiness,0.09548966666666668
4280,NF,Average Speechiness,0.1850225625000154
4281,NLE Choppa,Average Speechiness,0.2649926103341588
4282,NO1-NOAH,Average Speechiness,0.13334282828282823
4283,NOTD,Average Speechiness,0.08466916666666555
4284,Naomi Wild,Average Speechiness,0.09110478585359676
4285,Nas,Average Speechiness,0.2593070882173393
4286,Nat King Cole,Average Speechiness,0.07145257383380617
4287,Nat King Cole Trio,Average Speechiness,0.07031371336728505
4288,Natalie Cole,Average Speechiness,0.06676886985335784
4289,Nate Dogg,Average Speechiness,0.15908198753374772
4290,Nate Fox,Average Speechiness,0.20051957574696547
4291,Nathaniel Alford,Average Speechiness,0.13507
4292,Natti Natasha,Average Speechiness,0.09128044117647015
4293,Nause,Average Speechiness,0.09363750000000022
4294,Navy Blue,Average Speechiness,0.2580065328933956
4295,Ne-Yo,Average Speechiness,0.1067227085622496
4296,Nebu Kiniza,Average Speechiness,0.23158333333332953
4297,Nechie,Average Speechiness,0.27817553172255083
4298,Nef The Pharaoh,Average Speechiness,0.2976678839285714
4299,Nego do Borel,Average Speechiness,0.19355993421052664
4300,Neil deGrasse Tyson,Average Speechiness,0.15258016591251888
4301,Nel-Denarro,Average Speechiness,0.1657625
4302,Nelly,Average Speechiness,0.10825815911172158
4303,Nelly Furtado,Average Speechiness,0.0695001079997355
4304,Netsky,Average Speechiness,0.09369222979396974
4305,Nevada,Average Speechiness,0.054201024773285936
4306,NexXthursday,Average Speechiness,0.16117875462178782
4307,NextYoungin,Average Speechiness,0.13382500000000064
4308,Niall Horan,Average Speechiness,0.04856463675213613
4309,Nick Jonas,Average Speechiness,0.09009696248196283
4310,Nicki Minaj,Average Speechiness,0.17623148579210018
4311,Nicky Jam,Average Speechiness,0.1463198833943783
4312,Nicky Romero,Average Speechiness,0.05986440734407907
4313,Nico & Vinz,Average Speechiness,0.07660819047619047
4314,Nicole Dollanganger,Average Speechiness,0.07759198856990962
4315,NiiHWA,Average Speechiness,0.1286287738095238
4316,Nina Nesbitt,Average Speechiness,0.10466594230769222
4317,Nio Garcia,Average Speechiness,0.1474047222222149
4318,Nipsey Hussle,Average Speechiness,0.3179553957436728
4319,Nitti Gritti,Average Speechiness,0.16523799999999994
4320,Nivea,Average Speechiness,0.17691632881291777
4321,No I.D,Average Speechiness,0.13831784024883165
4322,No I.D.,Average Speechiness,0.13601684980237155
4323,NoCap,Average Speechiness,0.2647995882936508
4324,Noah Cyrus,Average Speechiness,0.052808125000004605
4325,Noah Kahan,Average Speechiness,0.0783548
4326,Noah Schnacky,Average Speechiness,0.05246787471020666
4327,Noname,Average Speechiness,0.2891208496850371
4328,Norah Jones,Average Speechiness,0.08175530370592413
4329,Norelle,Average Speechiness,0.19771363186813187
4330,Normani,Average Speechiness,0.08275681568627209
4331,Nosaj Thing,Average Speechiness,0.10547073484848486
4332,Nyck Caution,Average Speechiness,0.2695529353563103
4333,Nyla,Average Speechiness,0.11010764482758609
4334,O.T. Genasis,Average Speechiness,0.18286583333333337
4335,ODESZA,Average Speechiness,0.08276782910557184
4336,OHGEESY,Average Speechiness,0.3344424990010946
4337,OMI,Average Speechiness,0.10413613445378153
4338,Oasis,Average Speechiness,0.05318162820512817
4339,Offset,Average Speechiness,0.22528524453967375
4340,Oh Wonder,Average Speechiness,0.09587072916668067
4341,Okieriete Onaodowan,Average Speechiness,0.22528398169336375
4342,Old Dominion,Average Speechiness,0.08923682727540369
4343,Oliver Nelson,Average Speechiness,0.06191742424242423
4344,Oliver Tree,Average Speechiness,0.09600178571428576
4345,Olivia Holt,Average Speechiness,0.10047199999999788
4346,Olivia O'Brien,Average Speechiness,0.07452433333333283
4347,Olivia Rodrigo,Average Speechiness,0.07547844467485251
4348,Omar Apollo,Average Speechiness,0.10227345238095228
4349,Omen,Average Speechiness,0.2829070987654322
4350,One Direction,Average Speechiness,0.06131720733881262
4351,OneRepublic,Average Speechiness,0.04554916992037763
4352,Only The Family,Average Speechiness,0.24389044184981626
4353,Original Broadway Cast of Hamilton,Average Speechiness,0.17046552795031011
4354,Otis Redding,Average Speechiness,0.07199538232655509
4355,Oumou Sangaré,Average Speechiness,0.08471172649572647
4356,Outkast,Average Speechiness,0.2632579072802195
4357,Ozuna,Average Speechiness,0.09612331944443196
4358,Ozzy Osbourne,Average Speechiness,0.08167653817308186
4359,P!nk,Average Speechiness,0.07816662745546647
4360,P-Lo,Average Speechiness,0.15924430248917748
4361,PARTYNEXTDOOR,Average Speechiness,0.10839540178572803
4362,PHresher,Average Speechiness,0.19136312499999977
4363,Pablo Chill-E,Average Speechiness,0.18873197847985348
4364,Panic! At The Disco,Average Speechiness,0.09435636409425129
4365,Paramore,Average Speechiness,0.05551942385386737
4366,Pardison Fontaine,Average Speechiness,0.28439021978022033
4367,Parker McCollum,Average Speechiness,0.04379755528677868
4368,Passenger,Average Speechiness,0.059421033459595964
4369,Patricia Quinn,Average Speechiness,0.18024059523809527
4370,Paul McCartney,Average Speechiness,0.04813399326332545
4371,Paul Rosenberg,Average Speechiness,0.27343269230769224
4372,Paul Simon,Average Speechiness,0.06483388255013905
4373,Paulo Londra,Average Speechiness,0.17938246996996998
4374,Payroll,Average Speechiness,0.28636013644688635
4375,Peach Tree Rascals,Average Speechiness,0.07707068542199509
4376,Pedro Capó,Average Speechiness,0.1013894545454537
4377,Peggy Lee,Average Speechiness,0.06860054440675944
4378,Pentatonix,Average Speechiness,0.05497279226133371
4379,Perry Como,Average Speechiness,0.04484650961257383
4380,Peter Bjorn and John,Average Speechiness,0.06619796530430354
4381,Peter Hook,Average Speechiness,0.0799397623177476
4382,Peter Manos,Average Speechiness,0.08016888795180464
4383,Petit Biscuit,Average Speechiness,0.10132401587301643
4384,Peven Everett,Average Speechiness,0.07859500649350648
4385,Pharrell Williams,Average Speechiness,0.10727431002331345
4386,Phil Collins,Average Speechiness,0.0464688568359177
4387,Phillipa Soo,Average Speechiness,0.09993461621912732
4388,Phoebe Bridgers,Average Speechiness,0.051534304778554745
4389,Phoebe Ryan,Average Speechiness,0.05143211538461543
4390,Phoenix,Average Speechiness,0.13824295670995673
4391,Pink,Average Speechiness,0.16018716520467838
4392,Pi’erre Bourne,Average Speechiness,0.17141758064516127
4393,Pj Sin Suela,Average Speechiness,0.2190438888888889
4394,Playboi Carti,Average Speechiness,0.19337950858907896
4395,PnB Rock,Average Speechiness,0.15834961697724415
4396,Polo G,Average Speechiness,0.3301085782967044
4397,Poo Bear,Average Speechiness,0.07689350000000088
4398,Pop Smoke,Average Speechiness,0.2133052104794241
4399,Popcaan,Average Speechiness,0.26742964655983853
4400,Popp Hunna,Average Speechiness,0.3068011904761905
4401,Porter Robinson,Average Speechiness,0.10299810606060607
4402,Portugal. The Man,Average Speechiness,0.050937302641805994
4403,Post Malone,Average Speechiness,0.08930871055085668
4404,Powfu,Average Speechiness,0.11486999999999563
4405,Preme,Average Speechiness,0.1868210000000049
4406,Pretenders,Average Speechiness,0.07210460443082888
4407,Pretty Sister,Average Speechiness,0.1045398333333336
4408,Pretty Vee,Average Speechiness,0.3300724896019014
4409,Prince,Average Speechiness,0.1073894601925102
4410,Prince Royce,Average Speechiness,0.05557735518165387
4411,Prinze George,Average Speechiness,0.0451295
4412,Problem,Average Speechiness,0.24730428069726376
4413,Pusha T,Average Speechiness,0.265266741341989
4414,Q-Tip,Average Speechiness,0.2162661822344322
4415,Quality Control,Average Speechiness,0.282127194444441
4416,Quan'ta,Average Speechiness,0.22335325692812946
4417,Quando Rondo,Average Speechiness,0.2818416048534797
4418,Quavo,Average Speechiness,0.2093573073242095
4419,Queen,Average Speechiness,0.10990952220858527
4420,Queen Naija,Average Speechiness,0.217772183006536
4421,Quinn XCII,Average Speechiness,0.13219281385281192
4422,Quintino,Average Speechiness,0.10039479166666664
4423,R. Kelly,Average Speechiness,0.12331861934011108
4424,R3HAB,Average Speechiness,0.04758781250000016
4425,RANI,Average Speechiness,0.11832704545454649
4426,RAY BLK,Average Speechiness,0.13277973214285715
4427,RAYE,Average Speechiness,0.059655277777778064
4428,REASON,Average Speechiness,0.3101777380952373
4429,RL Grime,Average Speechiness,0.12585261363636363
4430,RM,Average Speechiness,0.16079089947089942
4431,ROSALÍA,Average Speechiness,0.12609005903334236
4432,ROZES,Average Speechiness,0.07211350000000027
4433,RZA,Average Speechiness,0.19322163651422108
4434,Rae Sremmurd,Average Speechiness,0.07603543169792999
4435,Raekwon,Average Speechiness,0.355228886020842
4436,Rag'n'Bone Man,Average Speechiness,0.11763729384066283
4437,Randy Newman,Average Speechiness,0.049547347754831356
4438,Raphael Saadiq,Average Speechiness,0.1052783491970313
4439,Ray Parker Jr.,Average Speechiness,0.06730495931461533
4440,Red Coldhearted,Average Speechiness,0.18120207336523128
4441,Red Hot Chili Peppers,Average Speechiness,0.0763490386184326
4442,Red Velvet,Average Speechiness,0.09047514384920634
4443,Redbone,Average Speechiness,0.05752764590336133
4444,Reddz,Average Speechiness,0.2515482921245421
4445,Reese LAFLARE,Average Speechiness,0.20643809794372267
4446,Regard,Average Speechiness,0.09439750000000026
4447,Reginae Carter,Average Speechiness,0.21706554677206907
4448,Reik,Average Speechiness,0.05804820335883919
4449,Remy Boyz,Average Speechiness,0.2677779761904762
4450,Renée Elise Goldsberry,Average Speechiness,0.1287144363929145
4451,Reo Cragun,Average Speechiness,0.1459480681818182
4452,Rex Orange County,Average Speechiness,0.0990344556489258
4453,Rhett Akins,Average Speechiness,0.05316019501037615
4454,Rich Brian,Average Speechiness,0.07287565476190526
4455,Rich The Kid,Average Speechiness,0.2684716250000366
4456,Richard O'Brien,Average Speechiness,0.062191877705627695
4457,Rick Ross,Average Speechiness,0.2992098574254319
4458,Ricky Montgomery,Average Speechiness,0.042742708333333254
4459,Rico Love,Average Speechiness,0.1581818222610723
4460,Rico Nasty,Average Speechiness,0.17195699720418461
4461,Rihanna,Average Speechiness,0.06774472336488004
4462,Rik Rok,Average Speechiness,0.09735913950131089
4463,Rio Santana,Average Speechiness,0.12653240714285754
4464,Rita Moreno,Average Speechiness,0.10618482549717463
4465,Rita Ora,Average Speechiness,0.07568433333333661
4466,Ritt Momney,Average Speechiness,0.04987794871794835
4467,Rivers Cuomo,Average Speechiness,0.058379512797754315
4468,Rob $tone,Average Speechiness,0.2222366054293099
4469,Rob Vicious,Average Speechiness,0.2832866919359371
4470,Robb Bank$,Average Speechiness,0.3121498702094474
4471,Robin Schulz,Average Speechiness,0.0930693717948707
4472,Robyn,Average Speechiness,0.09137575198412698
4473,Rockwell,Average Speechiness,0.07222512661757188
4474,Rod Wave,Average Speechiness,0.16956330476190346
4475,Roddy Ricch,Average Speechiness,0.2419120833333249
4476,Rodney Atkins,Average Speechiness,0.042772044871794875
4477,Roger,Average Speechiness,0.14518130155122658
4478,Romeo Santos,Average Speechiness,0.10376190898205688
4479,Romy Dya,Average Speechiness,0.09430416666666641
4480,Ronny J,Average Speechiness,0.16122011363636365
4481,Rowdy Rebel,Average Speechiness,0.2649924965544421
4482,Roy Woods,Average Speechiness,0.0989792589285714
4483,"Royce Da 5'9""",Average Speechiness,0.3532177075900797
4484,RuPaul,Average Speechiness,0.12823346076007328
4485,Rubén Blades,Average Speechiness,0.07588431975200725
4486,Rudimental,Average Speechiness,0.07704949744151927
4487,Ruelle,Average Speechiness,0.03805373809523809
4488,Run The Jewels,Average Speechiness,0.24135081100149947
4489,Rush,Average Speechiness,0.09690318278185354
4490,Russ,Average Speechiness,0.27306891054562404
4491,Russell Dickerson,Average Speechiness,0.050906914803033824
4492,Rusted Root,Average Speechiness,0.053694315832970255
4493,Rvssian,Average Speechiness,0.12706500000000076
4494,Ryan Gosling,Average Speechiness,0.05052138670884211
4495,Ryan Riback,Average Speechiness,0.09087750000000105
4496,Ryan Tedder,Average Speechiness,0.0677254359404357
4497,Rylo Rodriguez,Average Speechiness,0.385821176470588
4498,SAFE,Average Speechiness,0.12061070138888845
4499,SAINt JHN,Average Speechiness,0.12741780219779397
4500,SHAED,Average Speechiness,0.05260028571428303
4501,SHY Martin,Average Speechiness,0.08043266666666667
4502,SOB X RBE,Average Speechiness,0.2783172222222216
4503,SUGA,Average Speechiness,0.08317872942386825
4504,SVDDEN DEATH,Average Speechiness,0.2128687777777778
4505,SWV,Average Speechiness,0.07071573601398601
4506,SZA,Average Speechiness,0.12345992857139851
4507,Saba,Average Speechiness,0.2658199615384618
4508,Sabrina Carpenter,Average Speechiness,0.07535548412698542
4509,Sada Baby,Average Speechiness,0.2622193672014262
4510,Sage The Gemini,Average Speechiness,0.14978743750000195
4511,Salaam Remi,Average Speechiness,0.1856570764023559
4512,Sam Cooke,Average Speechiness,0.07601883745421248
4513,Sam Feldt,Average Speechiness,0.07320212499999917
4514,Sam Fischer,Average Speechiness,0.1036775000000005
4515,Sam Hunt,Average Speechiness,0.05379891666666769
4516,Sam Smith,Average Speechiness,0.06551341133845541
4517,Sampha,Average Speechiness,0.13380946011586548
4518,San Holo,Average Speechiness,0.12409585317460164
4519,Sandro Cavazza,Average Speechiness,0.06730982388024871
4520,Santana,Average Speechiness,0.16245555284655647
4521,Santigold,Average Speechiness,0.07148396212121212
4522,Sasha Sloan,Average Speechiness,0.05803904761904758
4523,Saudi,Average Speechiness,0.1475348065343227
4524,Savage Ga$p,Average Speechiness,0.24495279761904176
4525,Saweetie,Average Speechiness,0.18260242063493334
4526,ScHoolboy Q,Average Speechiness,0.24638147408963915
4527,Screamin' Jay Hawkins,Average Speechiness,0.09209141985057823
4528,Sean Kingston,Average Speechiness,0.11829030573593069
4529,Sean Leon,Average Speechiness,0.1482334594017094
4530,Sean Ono Lennon,Average Speechiness,0.048061290326340336
4531,Sean Paul,Average Speechiness,0.21891523351648956
4532,Sebastian Yatra,Average Speechiness,0.07539947916666667
4533,Sech,Average Speechiness,0.15766074404761324
4534,Seeb,Average Speechiness,0.06506273809523756
4535,Seezyn,Average Speechiness,0.11099162354801984
4536,Selena Gomez,Average Speechiness,0.12739601729151548
4537,Seraphine,Average Speechiness,0.04491333333333333
4538,Seth Rogen,Average Speechiness,0.09050977366255146
4539,Seven Lions,Average Speechiness,0.06415574404761905
4540,Shaggy,Average Speechiness,0.1272877486792963
4541,Shakin' Stevens,Average Speechiness,0.05249180328592972
4542,Shakira,Average Speechiness,0.07274719455975981
4543,Shallou,Average Speechiness,0.07461242857142858
4544,Shania Twain,Average Speechiness,0.043403969298245554
4545,Shawn Hook,Average Speechiness,0.06430712481962493
4546,Shawn Mendes,Average Speechiness,0.06343591820677603
4547,Sheck Wes,Average Speechiness,0.2455180927416577
4548,Shelley FKA DRAM,Average Speechiness,0.11665393759019275
4549,Sherhonda Gaulden,Average Speechiness,0.28094117647058825
4550,Shlohmo,Average Speechiness,0.0904286691804927
4551,Shordie Shordie,Average Speechiness,0.19951952991453145
4552,Shoreline Mafia,Average Speechiness,0.30357720704582636
4553,Shy Glizzy,Average Speechiness,0.205922684791031
4554,SiR,Average Speechiness,0.21093107792207788
4555,Sia,Average Speechiness,0.07053216634133894
4556,Sigrid,Average Speechiness,0.058548750000000004
4557,Silk City,Average Speechiness,0.0968574999999988
4558,Sizzla,Average Speechiness,0.25462556059408425
4559,Sjava,Average Speechiness,0.13794042420814534
4560,Skepta,Average Speechiness,0.26195828350571726
4561,Ski Mask The Slump God,Average Speechiness,0.21399880769226778
4562,Skip Marley,Average Speechiness,0.13576107142857013
4563,Skizzy Mars,Average Speechiness,0.13422713980463905
4564,Skrillex,Average Speechiness,0.10987404545454503
4565,Sky Rompiendo,Average Speechiness,0.10748573333333336
4566,Skylar Grey,Average Speechiness,0.06481127289377316
4567,Slaves,Average Speechiness,0.1030323237979341
4568,Slaydro,Average Speechiness,0.2364946428571428
4569,Sleepy Hallow,Average Speechiness,0.38302214285714187
4570,Slim Jxmmi,Average Speechiness,0.14667990228710692
4571,Slipknot,Average Speechiness,0.13078072070600957
4572,Sly Pyper,Average Speechiness,0.24775353986291487
4573,Smino,Average Speechiness,0.3531624999999988
4574,Smokepurpp,Average Speechiness,0.20867229797980544
4575,Smokey Robinson,Average Speechiness,0.08111340892018616
4576,Smooky MarGielaa,Average Speechiness,0.22853884615384618
4577,Snakehips,Average Speechiness,0.10641083333333211
4578,Snoop Dogg,Average Speechiness,0.22374374805035546
4579,Snow,Average Speechiness,0.12622946326223175
4580,Snøw,Average Speechiness,0.07992899999999888
4581,Social House,Average Speechiness,0.11786918874459197
4582,Sofi Tukker,Average Speechiness,0.04554807692307693
4583,Sofia Reyes,Average Speechiness,0.10446916666666692
4584,Solange,Average Speechiness,0.11242866194177362
4585,Soleima,Average Speechiness,0.10648650000000001
4586,Sosa Geek,Average Speechiness,0.3027401197691196
4587,Sosamann,Average Speechiness,0.26191815513330785
4588,Sound M.O.B.,Average Speechiness,0.22268214285714305
4589,Soundgarden,Average Speechiness,0.11989382468566719
4590,Southside,Average Speechiness,0.29585596741854625
4591,Spooks,Average Speechiness,0.20477591688355953
4592,St. Beauty,Average Speechiness,0.19970313888888888
4593,Stacy Barthe,Average Speechiness,0.13632724947478989
4594,Stan Kenton,Average Speechiness,0.07320833333333332
4595,Stanaj,Average Speechiness,0.07179499999999976
4596,Standing On The Corner,Average Speechiness,0.1920260119047619
4597,Stargate,Average Speechiness,0.11965353869902029
4598,Starley,Average Speechiness,0.11619096153846782
4599,Starrah,Average Speechiness,0.1524555410945842
4600,State of Sound,Average Speechiness,0.03781200000000002
4601,Static Major,Average Speechiness,0.16811717165831275
4602,Station Wagon P,Average Speechiness,0.18604509803921584
4603,StaySolidRocky,Average Speechiness,0.23687383193278352
4604,Stefflon Don,Average Speechiness,0.18993437499999963
4605,Stereotypes,Average Speechiness,0.09686340659340648
4606,Steve Aoki,Average Speechiness,0.09615018385046632
4607,Steve Lacy,Average Speechiness,0.06051471428571463
4608,Stevie Nicks,Average Speechiness,0.08625939500514969
4609,Stevie Wonder,Average Speechiness,0.05914114708148978
4610,Still Woozy,Average Speechiness,0.09124723398243635
4611,Stormzy,Average Speechiness,0.24191406250000014
4612,Stunna 4 Vegas,Average Speechiness,0.38654032051280984
4613,Styles P,Average Speechiness,0.3581504580627706
4614,Sublime,Average Speechiness,0.12438211480604008
4615,Sugarland,Average Speechiness,0.08083710487871042
4616,Summer Walker,Average Speechiness,0.1446883114833273
4617,Sunday Service Choir,Average Speechiness,0.13063759876965136
4618,Supa Bwe,Average Speechiness,0.19785858636363607
4619,Surf Mesa,Average Speechiness,0.0704300652727089
4620,Surfaces,Average Speechiness,0.0660017575757568
4621,Swae Lee,Average Speechiness,0.0922598148148218
4622,Sweet,Average Speechiness,0.1491115773809517
4623,Swizz Beatz,Average Speechiness,0.27058083333333677
4624,Syd,Average Speechiness,0.13760441433288942
4625,System Of A Down,Average Speechiness,0.1006239447244066
4626,T-Pain,Average Speechiness,0.17830933454919692
4627,T-Shyne,Average Speechiness,0.2193584018065268
4628,T.I.,Average Speechiness,0.23484904993069772
4629,TGT,Average Speechiness,0.11850924369747898
4630,THE SCOTTS,Average Speechiness,0.10341467902016775
4631,THEMXXNLIGHT,Average Speechiness,0.06813027777777778
4632,TINI,Average Speechiness,0.10118412337662337
4633,TLC,Average Speechiness,0.11113909913901458
4634,TOKYO’S REVENGE,Average Speechiness,0.280677738095236
4635,TOMORROW X TOGETHER,Average Speechiness,0.08321909644692539
4636,TOOL,Average Speechiness,0.09820663947163921
4637,TOTO,Average Speechiness,0.07992349465857895
4638,TW3LVE,Average Speechiness,0.07463125
4639,TWENTY88,Average Speechiness,0.17934266947637723
4640,TWICE,Average Speechiness,0.08206702652902649
4641,Tainy,Average Speechiness,0.1707107619047468
4642,Takeoff,Average Speechiness,0.2522482838295228
4643,Talking Heads,Average Speechiness,0.047655338708513705
4644,Tame Impala,Average Speechiness,0.08919540359640563
4645,Tammi Terrell,Average Speechiness,0.054628693091485804
4646,Tankhead,Average Speechiness,0.1998116518009768
4647,Tate McRae,Average Speechiness,0.08301199999999972
4648,Tay Keith,Average Speechiness,0.28086800463734757
4649,Tay-K,Average Speechiness,0.27897513573406857
4650,Taylor Bennett,Average Speechiness,0.22897541666666657
4651,Taylor Swift,Average Speechiness,0.10202664637985823
4652,Tee Grizzley,Average Speechiness,0.2747041568627378
4653,Tego Calderon,Average Speechiness,0.2375443515335485
4654,Temple Of The Dog,Average Speechiness,0.08114944642713608
4655,Teyana Taylor,Average Speechiness,0.19565168245341613
4656,The 1975,Average Speechiness,0.07321858665919113
4657,The Alchemist,Average Speechiness,0.20854588573232324
4658,The All-American Rejects,Average Speechiness,0.04683647026797162
4659,The Andrews Sisters,Average Speechiness,0.1383731450230932
4660,The Band CAMINO,Average Speechiness,0.047772625000000006
4661,The Beach Boys,Average Speechiness,0.1132252287400388
4662,The Beatles,Average Speechiness,0.07510002699010701
4663,The Black Keys,Average Speechiness,0.06927832781107779
4664,The Blessed Madonna,Average Speechiness,0.08624406176470582
4665,The Boy Next Door,Average Speechiness,0.08537749999999975
4666,The Carters,Average Speechiness,0.21381111111110962
4667,The Chainsmokers,Average Speechiness,0.062169327639723264
4668,The Chicks,Average Speechiness,0.057130482418200956
4669,The Citizens of Halloween,Average Speechiness,0.09193422678727774
4670,The Clash,Average Speechiness,0.20102445721349937
4671,The Commanders,Average Speechiness,0.057144066172716175
4672,The Cranberries,Average Speechiness,0.040381133717575526
4673,The Crypt-Kickers,Average Speechiness,0.10436377134046142
4674,The Dap-Kings Horns,Average Speechiness,0.0943770952380953
4675,The Fisk Jubilee Singers,Average Speechiness,0.10615793107535926
4676,The Five Stairsteps,Average Speechiness,0.05924450739594084
4677,The Flint Chozen Choir,Average Speechiness,0.16696903299916452
4678,The Fontane Sisters,Average Speechiness,0.04941357301587294
4679,The Game,Average Speechiness,0.30674924307388507
4680,The Goo Goo Dolls,Average Speechiness,0.0577812057109557
4681,The Greatest Showman Ensemble,Average Speechiness,0.08639150811688127
4682,The Harlem Community Choir,Average Speechiness,0.04018870967741942
4683,The Jackson 5,Average Speechiness,0.0717061789964432
4684,The Kid LAROI,Average Speechiness,0.16746130303030193
4685,The Killers,Average Speechiness,0.06843420731229752
4686,The Knocks,Average Speechiness,0.07044566269841271
4687,"The Last Artful, Dodgr",Average Speechiness,0.19758387529137533
4688,The Lumineers,Average Speechiness,0.035060008131361634
4689,The Muppets,Average Speechiness,0.08563019261294266
4690,The National,Average Speechiness,0.043446872162924935
4691,The Neighbourhood,Average Speechiness,0.05887899891774921
4692,The Neptunes,Average Speechiness,0.15212274672618883
4693,The Night Game,Average Speechiness,0.06947804382277926
4694,The Notorious B.I.G.,Average Speechiness,0.2605445236204807
4695,The Plastic Ono Band,Average Speechiness,0.0636130490448563
4696,The Platters,Average Speechiness,0.035824690559440535
4697,The Pogues,Average Speechiness,0.06300375742329127
4698,The Puppini Sisters,Average Speechiness,0.0688720131363734
4699,The RattPack,Average Speechiness,0.21206428571428568
4700,The Rolling Stones,Average Speechiness,0.08875087353009162
4701,The Ronettes,Average Speechiness,0.04493858863636352
4702,The Strokes,Average Speechiness,0.043453846681096774
4703,The Temptations,Average Speechiness,0.05724417845879611
4704,The Vamps,Average Speechiness,0.07678013562357856
4705,The Weeknd,Average Speechiness,0.07003021521946362
4706,The xx,Average Speechiness,0.058151715617715496
4707,The-Dream,Average Speechiness,0.09703033888619476
4708,Theresa Rex,Average Speechiness,0.10689749999999978
4709,Thirty Seconds To Mars,Average Speechiness,0.08258989698536759
4710,Thomas Gold,Average Speechiness,0.06676681385281347
4711,Thomas Rhett,Average Speechiness,0.11105335547714598
4712,Thundercat,Average Speechiness,0.09190004696209587
4713,Thurl Ravenscroft,Average Speechiness,0.04999003328732259
4714,Tierra Whack,Average Speechiness,0.2002216666666675
4715,Tiffany Evans,Average Speechiness,0.15052860389610392
4716,Tim Berg,Average Speechiness,0.05894966666666666
4717,Tim McGraw,Average Speechiness,0.03588871947496907
4718,Timbaland,Average Speechiness,0.13835311695906474
4719,Timeflies,Average Speechiness,0.14165925324675324
4720,Tina Turner,Average Speechiness,0.0563102929217712
4721,Tinashe,Average Speechiness,0.10278467821231056
4722,Tiny Meat Gang,Average Speechiness,0.1335105
4723,TisaKorean,Average Speechiness,0.4105520704948657
4724,Tiësto,Average Speechiness,0.09564788095388017
4725,Toby Keith,Average Speechiness,0.04380555094905095
4726,Tom DeLonge,Average Speechiness,0.08403238095238096
4727,Tom Petty,Average Speechiness,0.07814857405726912
4728,Tom Petty and the Heartbreakers,Average Speechiness,0.036534280303030194
4729,Tom Walker,Average Speechiness,0.07654035714285712
4730,Tomine Harket,Average Speechiness,0.09800296666666672
4731,Tommy Torres,Average Speechiness,0.046855462121212124
4732,Tones And I,Average Speechiness,0.11385666666666294
4733,Tony Bennett,Average Speechiness,0.06547496642341158
4734,Tony Williams,Average Speechiness,0.07863450846653347
4735,Topic,Average Speechiness,0.08514621428571205
4736,Tori Kelly,Average Speechiness,0.09095394767367089
4737,Toro y Moi,Average Speechiness,0.07165003146853147
4738,Tory Lanez,Average Speechiness,0.2653929694794082
4739,Tove Lo,Average Speechiness,0.06494788808084234
4740,Tove Styrke,Average Speechiness,0.08749727564102565
4741,Towkio,Average Speechiness,0.20723752121597697
4742,Tracy T,Average Speechiness,0.28264855560200675
4743,Train,Average Speechiness,0.06433706350742054
4744,Trap Manny,Average Speechiness,0.2398729228616211
4745,Travis Barker,Average Speechiness,0.19012412316849842
4746,Travis Scott,Average Speechiness,0.1613212449500896
4747,Trevor Daniel,Average Speechiness,0.048280166666665195
4748,Trey Lewis,Average Speechiness,0.040673278236914696
4749,Trey Songz,Average Speechiness,0.11084358727710851
4750,TrifeDrew,Average Speechiness,0.22040109890109896
4751,Trinidad James,Average Speechiness,0.2740652874902873
4752,Trio Vegabajeño,Average Speechiness,0.054969878209617164
4753,Trippie Redd,Average Speechiness,0.14107657013782893
4754,Trouble,Average Speechiness,0.2443157243867246
4755,Troye Sivan,Average Speechiness,0.0780424702380934
4756,Troyse,Average Speechiness,0.19823160493827155
4757,Turbo,Average Speechiness,0.3134954365079365
4758,Twenty One Pilots,Average Speechiness,0.10959368154763241
4759,Twice As Nice,Average Speechiness,0.05709632110875161
4760,Twista,Average Speechiness,0.165526920884671
4761,Ty Dolla $ign,Average Speechiness,0.15174186765734582
4762,Tyga,Average Speechiness,0.24029762336759233
4763,Tyla Yaweh,Average Speechiness,0.15418850000000064
4764,Tyler Childers,Average Speechiness,0.056189011360287214
4765,"Tyler, The Creator",Average Speechiness,0.23569442115676434
4766,U-God,Average Speechiness,0.2456994380553655
